vp ses resp RT key stim inf1 inf2
vp04 ses12 s 0.6223 r stim66 6 6
vp04 ses12 d 0.9834 l stim31 3 1
vp04 ses12 s 0.9508 r stim22 2 2
vp04 ses12 s 1.0163 r stim23 2 3
vp04 ses12 d 0.5511 l stim76 7 6
vp04 ses12 s 0.8902 r stim88 8 8
vp04 ses12 d 0.6852 l stim45 4 5
vp04 ses12 d 0.5421 l stim74 7 4
vp04 ses12 d 0.7991 l stim12 1 2
vp04 ses12 d 0.5875 l stim03 0 3
vp04 ses12 d 0.629 l stim00 0 0
vp04 ses12 s 1.0714 r stim24 2 4
vp04 ses12 d 0.4625 l stim87 8 7
vp04 ses12 d 0.5439 l stim11 1 1
vp04 ses12 d 0.4164 l stim57 5 7
vp04 ses12 s 0.9935 r stim31 3 1
vp04 ses12 d 0.5606 l stim66 6 6
vp04 ses12 d 0.4896 l stim10 1 0
vp04 ses12 d 0.454 l stim76 7 6
vp04 ses12 s 0.7977 r stim23 2 3
vp04 ses12 d 0.7026 l stim21 2 1
vp04 ses12 s 0.8836 r stim02 0 2
vp04 ses12 d 0.6883 l stim56 5 6
vp04 ses12 d 0.7709 l stim11 1 1
vp04 ses12 d 0.8221 l stim44 4 4
vp04 ses12 d 0.9136 l stim33 3 3
vp04 ses12 s 0.7105 r stim01 0 1
vp04 ses12 d 0.6747 l stim53 5 3
vp04 ses12 d 0.539 l stim55 5 5
vp04 ses12 d 0.4826 l stim00 0 0
vp04 ses12 d 0.4386 l stim66 6 6
vp04 ses12 d 0.7229 l stim64 6 4
vp04 ses12 d 0.6062 l stim66 6 6
vp04 ses12 d 0.2815 l stim44 4 4
vp04 ses12 d 0.6836 l stim12 1 2
vp04 ses12 d 0.3873 l stim50 5 0
vp04 ses12 d 0.4446 l stim78 7 8
vp04 ses12 d 0.4401 l stim88 8 8
vp04 ses12 d 0.4372 l stim45 4 5
vp04 ses12 d 0.4803 l stim46 4 6
vp04 ses12 d 0.3801 l stim66 6 6
vp04 ses12 d 0.4041 l stim87 8 7
vp04 ses12 d 0.8209 l stim66 6 6
vp04 ses12 d 0.4202 l stim53 5 3
vp04 ses12 d 0.5726 l stim33 3 3
vp04 ses12 d 0.5955 l stim56 5 6
vp04 ses12 d 0.6045 l stim41 4 1
vp04 ses12 s 1.197 r stim33 3 3
vp04 ses12 d 0.8792 l stim54 5 4
vp04 ses12 d 0.4701 l stim84 8 4
vp04 ses12 d 0.4426 l stim32 3 2
vp04 ses12 d 0.4368 l stim34 3 4
vp04 ses12 d 0.9766 l stim56 5 6
vp04 ses12 d 0.7298 l stim84 8 4
vp04 ses12 d 0.3297 l stim11 1 1
vp04 ses12 d 0.7526 l stim87 8 7
vp04 ses12 d 0.9044 l stim32 3 2
vp04 ses12 d 1.1313 l stim76 7 6
vp04 ses12 d 1.2437 l stim12 1 2
vp04 ses12 d 0.5956 l stim58 5 8
vp04 ses12 d 0.7702 l stim35 3 5
vp04 ses12 d 0.5721 l stim13 1 3
vp04 ses12 d 0.6469 l stim33 3 3
vp04 ses12 d 0.5913 l stim22 2 2
vp04 ses12 d 0.4794 l stim58 5 8
vp04 ses12 d 0.7149 l stim67 6 7
vp04 ses12 d 0.53 l stim14 1 4
vp04 ses12 d 0.5425 l stim57 5 7
vp04 ses12 d 0.3723 l stim88 8 8
vp04 ses12 d 0.4043 l stim33 3 3
vp04 ses12 d 0.3912 l stim78 7 8
vp04 ses12 d 0.3846 l stim12 1 2
vp04 ses12 d 0.3547 l stim01 0 1
vp04 ses12 d 0.5268 l stim45 4 5
vp04 ses12 d 0.2796 l stim04 0 4
vp04 ses12 d 0.6142 l stim23 2 3
vp04 ses12 d 0.7429 l stim13 1 3
vp04 ses12 d 3.2934 l stim36 3 6
vp04 ses12 d 1.0136 l stim01 0 1
vp04 ses12 s 1.0336 r stim11 1 1
vp04 ses12 s 0.8876 r stim12 1 2
vp04 ses12 d 0.5991 l stim32 3 2
vp04 ses12 d 0.9288 l stim55 5 5
vp04 ses12 d 3.2109 l stim11 1 1
vp04 ses12 d 0.4361 l stim84 8 4
vp04 ses12 d 0.7559 l stim87 8 7
vp04 ses12 d 0.4671 l stim86 8 6
vp04 ses12 d 0.7739 l stim66 6 6
vp04 ses12 d 0.489 l stim04 0 4
vp04 ses12 d 0.9105 l stim22 2 2
vp04 ses12 d 1.1062 l stim74 7 4
vp04 ses12 d 1.6645 l stim78 7 8
vp04 ses12 d 4.1254 l stim20 2 0
vp04 ses12 d 0.9693 l stim88 8 8
vp04 ses12 d 0.5197 l stim83 8 3
vp04 ses12 s 1.1877 r stim11 1 1
vp04 ses12 s 0.7528 r stim68 6 8
vp04 ses12 s 0.7474 r stim65 6 5
vp04 ses12 d 0.6323 l stim24 2 4
vp04 ses12 d 0.6948 l stim77 7 7
vp04 ses12 d 0.476 l stim66 6 6
vp04 ses12 s 0.8091 r stim35 3 5
vp04 ses12 d 0.8138 l stim00 0 0
vp04 ses12 d 0.7539 l stim45 4 5
vp04 ses12 d 0.4592 l stim66 6 6
vp04 ses12 d 1.004 l stim33 3 3
vp04 ses12 d 0.7391 l stim03 0 3
vp04 ses12 d 0.6716 l stim40 4 0
vp04 ses12 s 0.8026 r stim44 4 4
vp04 ses12 d 0.7745 l stim03 0 3
vp04 ses12 d 0.4108 l stim56 5 6
vp04 ses12 s 0.8399 r stim45 4 5
vp04 ses12 d 0.7347 l stim33 3 3
vp04 ses12 s 0.6545 r stim12 1 2
vp04 ses12 d 0.6006 l stim75 7 5
vp04 ses12 d 0.7083 l stim46 4 6
vp04 ses12 d 0.5759 l stim33 3 3
vp04 ses12 d 0.8995 l stim35 3 5
vp04 ses12 d 0.6782 l stim20 2 0
vp04 ses12 d 0.7084 l stim77 7 7
vp04 ses12 s 0.9744 r stim66 6 6
vp04 ses12 d 0.6745 l stim66 6 6
vp04 ses12 d 0.6713 l stim11 1 1
vp04 ses12 d 0.6013 l stim22 2 2
vp04 ses12 s 0.642 r stim35 3 5
vp04 ses12 s 0.7713 r stim87 8 7
vp04 ses12 s 0.7411 r stim66 6 6
vp04 ses12 d 0.581 l stim00 0 0
vp04 ses12 d 0.4201 l stim10 1 0
vp04 ses12 d 0.2779 l stim68 6 8
vp04 ses12 s 1.0038 r stim00 0 0
vp04 ses12 d 0.6208 l stim86 8 6
vp04 ses12 d 0.6487 l stim36 3 6
vp04 ses12 s 0.8114 r stim01 0 1
vp04 ses12 d 0.6671 l stim88 8 8
vp04 ses12 d 0.7138 l stim74 7 4
vp04 ses12 d 0.5624 l stim88 8 8
vp04 ses12 s 0.7028 r stim23 2 3
vp04 ses12 d 0.5349 l stim65 6 5
vp04 ses12 d 0.7224 l stim33 3 3
vp04 ses12 d 0.6387 l stim66 6 6
vp04 ses12 d 0.6644 l stim58 5 8
vp04 ses12 s 0.8383 r stim76 7 6
vp04 ses12 s 0.7151 r stim44 4 4
vp04 ses12 s 0.7301 r stim44 4 4
vp04 ses12 s 0.8648 r stim66 6 6
vp04 ses12 d 0.8411 l stim31 3 1
vp04 ses12 d 0.6428 l stim85 8 5
vp04 ses12 d 0.5042 l stim35 3 5
vp04 ses12 s 0.8464 r stim00 0 0
vp04 ses12 d 0.6879 l stim14 1 4
vp04 ses12 d 0.6354 l stim67 6 7
vp04 ses12 d 0.7135 l stim03 0 3
vp04 ses12 d 0.8117 l stim35 3 5
vp04 ses12 d 0.652 l stim76 7 6
vp04 ses12 d 0.7148 l stim23 2 3
vp04 ses12 d 0.9811 l stim43 4 3
vp04 ses12 d 1.0998 l stim03 0 3
vp04 ses12 d 0.6944 l stim76 7 6
vp04 ses12 d 0.5271 l stim77 7 7
vp04 ses12 d 0.6287 l stim16 1 6
vp04 ses12 d 0.4726 l stim22 2 2
vp04 ses12 d 0.4604 l stim84 8 4
vp04 ses12 d 0.44 l stim45 4 5
vp04 ses12 d 0.3862 l stim87 8 7
vp04 ses12 d 0.4667 l stim78 7 8
vp04 ses12 d 0.3194 l stim31 3 1
vp04 ses12 d 0.5931 l stim10 1 0
vp04 ses13 d 0.8607 l stim61 6 1
vp04 ses13 d 0.6271 l stim22 2 2
vp04 ses13 d 0.7378 l stim26 2 6
vp04 ses13 d 0.264 l stim74 7 4
vp04 ses13 d 0.523 l stim30 3 0
vp04 ses13 d 0.6559 l stim17 1 7
vp04 ses13 d 8.7159 l stim46 4 6
vp04 ses13 d 0.93 l stim21 2 1
vp04 ses13 d 0.5788 l stim13 1 3
vp04 ses13 s 0.8033 r stim20 2 0
vp04 ses13 d 0.7284 l stim44 4 4
vp04 ses13 d 0.6129 l stim20 2 0
vp04 ses13 d 0.5708 l stim33 3 3
vp04 ses13 s 0.8091 r stim00 0 0
vp04 ses13 d 0.4386 l stim77 7 7
vp04 ses13 s 0.8025 r stim13 1 3
vp04 ses13 s 0.8015 r stim78 7 8
vp04 ses13 d 0.7975 l stim87 8 7
vp04 ses13 d 0.7723 l stim76 7 6
vp04 ses13 d 0.5084 l stim25 2 5
vp04 ses13 d 0.7456 l stim22 2 2
vp04 ses13 d 0.7312 l stim21 2 1
vp04 ses13 d 1.0113 l stim24 2 4
vp04 ses13 d 0.784 l stim87 8 7
vp04 ses13 d 0.5869 l stim23 2 3
vp04 ses13 d 0.6265 l stim52 5 2
vp04 ses13 d 0.4894 l stim78 7 8
vp04 ses13 d 0.6369 l stim58 5 8
vp04 ses13 s 0.7843 r stim87 8 7
vp04 ses13 s 0.7336 r stim31 3 1
vp04 ses13 d 0.7465 l stim55 5 5
vp04 ses13 d 0.476 l stim84 8 4
vp04 ses13 d 0.8006 l stim38 3 8
vp04 ses13 d 0.5536 l stim45 4 5
vp04 ses13 d 0.7783 l stim21 2 1
vp04 ses13 d 0.6501 l stim30 3 0
vp04 ses13 d 0.4607 l stim77 7 7
vp04 ses13 s 0.9258 r stim76 7 6
vp04 ses13 s 0.6538 r stim34 3 4
vp04 ses13 d 0.585 l stim87 8 7
vp04 ses13 s 1.1603 r stim22 2 2
vp04 ses13 d 0.668 l stim32 3 2
vp04 ses13 s 0.9243 r stim43 4 3
vp04 ses13 d 0.9997 l stim44 4 4
vp04 ses13 s 0.7985 r stim14 1 4
vp04 ses13 s 0.933 r stim87 8 7
vp04 ses13 d 0.5493 l stim68 6 8
vp04 ses13 d 1.4715 l stim11 1 1
vp04 ses13 d 0.6697 l stim26 2 6
vp04 ses13 d 0.8669 l stim13 1 3
vp04 ses13 d 0.811 l stim88 8 8
vp04 ses13 s 1.1999 r stim23 2 3
vp04 ses13 d 0.6276 l stim41 4 1
vp04 ses13 d 0.6763 l stim24 2 4
vp04 ses13 d 0.6233 l stim30 3 0
vp04 ses13 d 0.4641 l stim40 4 0
vp04 ses13 d 0.4034 l stim85 8 5
vp04 ses13 d 0.3912 l stim46 4 6
vp04 ses13 d 0.4895 l stim74 7 4
vp04 ses13 d 0.6173 l stim10 1 0
vp04 ses13 d 0.456 l stim32 3 2
vp04 ses13 d 0.3175 l stim75 7 5
vp04 ses13 s 0.5416 r stim66 6 6
vp04 ses13 d 0.6633 l stim77 7 7
vp04 ses13 d 0.6601 l stim56 5 6
vp04 ses13 d 0.7042 l stim44 4 4
vp04 ses13 d 0.4548 l stim64 6 4
vp04 ses13 d 0.5842 l stim00 0 0
vp04 ses13 d 0.4383 l stim37 3 7
vp04 ses13 d 0.4436 l stim33 3 3
vp04 ses13 d 0.4376 l stim72 7 2
vp04 ses13 d 0.3533 l stim54 5 4
vp04 ses13 d 0.617 l stim03 0 3
vp04 ses13 d 0.7804 l stim41 4 1
vp04 ses13 d 0.5839 l stim00 0 0
vp04 ses13 d 0.7508 l stim30 3 0
vp04 ses13 d 0.62 l stim35 3 5
vp04 ses13 d 0.4607 l stim67 6 7
vp04 ses13 d 0.4629 l stim75 7 5
vp04 ses13 d 0.4747 l stim00 0 0
vp04 ses13 d 0.4153 l stim31 3 1
vp04 ses13 d 0.5226 l stim45 4 5
vp04 ses13 d 0.6596 l stim31 3 1
vp04 ses13 d 0.7208 l stim66 6 6
vp04 ses13 d 0.7048 l stim34 3 4
vp04 ses13 d 1.267 l stim02 0 2
vp04 ses13 s 1.0891 r stim88 8 8
vp04 ses13 d 0.8293 l stim01 0 1
vp04 ses13 s 0.9342 r stim65 6 5
vp04 ses13 s 0.752 r stim78 7 8
vp04 ses13 d 1.0774 l stim64 6 4
vp04 ses13 d 0.67 l stim00 0 0
vp04 ses13 d 0.5665 l stim26 2 6
vp04 ses13 d 0.4592 l stim38 3 8
vp04 ses13 d 0.4918 l stim32 3 2
vp04 ses13 d 0.7023 l stim64 6 4
vp04 ses13 d 0.4415 l stim57 5 7
vp04 ses13 d 0.3109 l stim62 6 2
vp04 ses13 d 0.4792 l stim13 1 3
vp04 ses13 d 0.4176 l stim65 6 5
vp04 ses13 d 0.3891 l stim00 0 0
vp04 ses13 d 0.2788 l stim78 7 8
vp04 ses13 d 0.8578 l stim10 1 0
vp04 ses13 d 0.4482 l stim15 1 5
vp04 ses13 d 0.5458 l stim55 5 5
vp04 ses13 d 1.2558 l stim45 4 5
vp04 ses13 d 0.8429 l stim78 7 8
vp04 ses13 d 0.4976 l stim03 0 3
vp04 ses13 s 0.9675 r stim44 4 4
vp04 ses13 d 1.2972 l stim42 4 2
vp04 ses13 s 0.8714 r stim77 7 7
vp04 ses13 s 0.9639 r stim11 1 1
vp04 ses13 s 1.1311 r stim55 5 5
vp04 ses13 d 0.6594 l stim57 5 7
vp04 ses13 s 0.9545 r stim00 0 0
vp04 ses13 s 0.9445 r stim00 0 0
vp04 ses13 d 0.953 l stim11 1 1
vp04 ses13 d 0.7166 l stim03 0 3
vp04 ses13 s 0.9646 r stim12 1 2
vp04 ses13 d 0.983 l stim66 6 6
vp04 ses13 s 1.1715 r stim87 8 7
vp04 ses13 s 1.1196 r stim02 0 2
vp04 ses13 d 1.2939 l stim76 7 6
vp04 ses13 d 0.8173 l stim72 7 2
vp04 ses13 d 0.6736 l stim24 2 4
vp04 ses13 d 0.6192 l stim67 6 7
vp04 ses13 d 0.6131 l stim62 6 2
vp04 ses13 d 0.9897 l stim11 1 1
vp04 ses13 d 0.5872 l stim73 7 3
vp04 ses13 d 1.015 l stim14 1 4
vp04 ses13 d 0.7497 l stim17 1 7
vp04 ses13 d 0.802 l stim37 3 7
vp04 ses13 d 0.6745 l stim11 1 1
vp04 ses13 s 1.2211 r stim10 1 0
vp04 ses13 d 0.7524 l stim72 7 2
vp04 ses13 d 1.5465 l stim22 2 2
vp04 ses13 s 0.6874 r stim78 7 8
vp04 ses13 s 0.9103 r stim67 6 7
vp04 ses13 s 1.0299 r stim57 5 7
vp04 ses13 d 0.9169 l stim88 8 8
vp04 ses13 s 0.8302 r stim21 2 1
vp04 ses13 s 1.1348 r stim76 7 6
vp04 ses13 s 1.4143 r stim13 1 3
vp04 ses13 s 0.8449 r stim13 1 3
vp04 ses13 s 0.603 r stim22 2 2
vp04 ses13 s 0.7273 r stim32 3 2
vp04 ses13 d 0.6782 l stim64 6 4
vp04 ses13 d 0.9938 l stim64 6 4
vp04 ses13 d 0.6788 l stim76 7 6
vp04 ses13 d 0.7512 l stim53 5 3
vp04 ses13 d 0.828 l stim22 2 2
vp04 ses13 d 0.9032 l stim44 4 4
vp04 ses13 s 0.6992 r stim78 7 8
vp04 ses13 d 0.6303 l stim85 8 5
vp04 ses13 s 1.2085 r stim11 1 1
vp04 ses13 d 0.7245 l stim64 6 4
vp04 ses13 d 0.6574 l stim88 8 8
vp04 ses13 d 0.5179 l stim10 1 0
vp04 ses13 s 0.6218 r stim21 2 1
vp04 ses13 s 1.166 r stim65 6 5
vp04 ses13 d 0.7623 l stim00 0 0
vp04 ses13 d 1.1463 l stim67 6 7
vp04 ses13 s 1.2261 r stim21 2 1
vp04 ses13 d 0.9609 l stim42 4 2
vp04 ses13 s 0.8936 r stim88 8 8
vp04 ses13 s 1.0225 r stim44 4 4
vp04 ses13 d 1.2814 l stim33 3 3
vp04 ses13 d 1.0338 l stim33 3 3
vp04 ses13 d 1.0023 l stim76 7 6
vp04 ses13 d 1.0892 l stim10 1 0
vp04 ses13 d 0.5636 l stim32 3 2
vp04 ses13 d 0.8353 l stim14 1 4
vp04 ses13 d 0.563 l stim40 4 0
vp04 ses13 d 0.7506 l stim55 5 5
vp04 ses13 d 1.0028 l stim56 5 6
vp04 ses13 s 1.0714 r stim00 0 0
vp04 ses13 d 0.8602 l stim23 2 3
vp04 ses13 d 1.2528 l stim66 6 6
vp04 ses13 d 1.0392 l stim66 6 6
vp04 ses13 s 1.4105 r stim10 1 0
vp04 ses13 d 0.8354 l stim66 6 6
vp04 ses13 d 0.5954 l stim03 0 3
vp04 ses13 d 0.5508 l stim28 2 8
vp04 ses13 d 1.2914 l stim31 3 1
vp04 ses13 d 0.6147 l stim40 4 0
vp04 ses13 d 0.5902 l stim35 3 5
vp04 ses13 d 0.6147 l stim33 3 3
vp04 ses13 d 0.5883 l stim68 6 8
vp04 ses13 d 0.7473 l stim10 1 0
vp04 ses13 d 0.5858 l stim00 0 0
vp04 ses13 s 1.1767 r stim11 1 1
vp04 ses13 d 0.657 l stim23 2 3
vp04 ses13 d 0.7677 l stim22 2 2
vp04 ses13 d 0.6043 l stim30 3 0
vp04 ses13 s 0.6977 r stim00 0 0
vp04 ses13 d 0.8817 l stim35 3 5
vp04 ses13 s 0.8141 r stim43 4 3
vp04 ses13 d 1.0033 l stim78 7 8
vp04 ses13 d 0.6484 l stim76 7 6
vp04 ses13 d 0.6134 l stim04 0 4
vp04 ses13 d 0.8772 l stim66 6 6
vp04 ses13 d 0.5713 l stim88 8 8
vp04 ses13 d 1.1453 l stim66 6 6
vp04 ses13 d 0.4915 l stim73 7 3
vp04 ses13 d 1.0388 l stim44 4 4
vp04 ses13 d 0.8578 l stim43 4 3
vp04 ses13 d 0.9858 l stim23 2 3
vp04 ses13 d 0.7521 l stim56 5 6
vp04 ses13 d 0.7047 l stim42 4 2
vp04 ses13 s 0.7869 r stim87 8 7
vp04 ses13 d 0.6865 l stim15 1 5
vp04 ses13 s 0.7864 r stim32 3 2
vp04 ses13 d 0.8863 l stim10 1 0
vp04 ses13 s 1.0507 r stim21 2 1
vp04 ses13 s 1.0883 r stim53 5 3
vp04 ses13 d 1.2305 l stim34 3 4
vp04 ses13 d 1.2816 l stim44 4 4
vp04 ses13 d 1.2022 l stim53 5 3
vp04 ses13 d 1.3793 l stim83 8 3
vp04 ses13 d 0.7772 l stim55 5 5
vp04 ses13 d 1.9146 l stim58 5 8
vp04 ses13 s 1.1609 r stim12 1 2
vp04 ses13 s 1.2547 r stim23 2 3
vp04 ses13 d 0.6723 l stim16 1 6
vp04 ses13 d 0.5717 l stim28 2 8
vp04 ses13 d 0.8462 l stim53 5 3
vp04 ses13 s 1.5886 r stim13 1 3
vp04 ses13 s 0.9801 r stim55 5 5
vp04 ses13 d 0.7802 l stim35 3 5
vp04 ses13 s 0.9331 r stim10 1 0
vp04 ses13 d 0.6983 l stim87 8 7
vp04 ses13 d 0.7495 l stim42 4 2
vp04 ses13 d 1.0172 l stim87 8 7
vp04 ses13 d 0.7351 l stim14 1 4
vp04 ses13 d 0.7204 l stim57 5 7
vp04 ses13 d 0.6538 l stim87 8 7
vp04 ses13 d 0.7465 l stim86 8 6
vp04 ses13 s 1.0006 r stim54 5 4
vp04 ses13 d 1.9179 l stim42 4 2
vp04 ses13 d 0.7483 l stim55 5 5
vp04 ses13 d 0.6462 l stim76 7 6
vp04 ses13 d 0.9084 l stim22 2 2
vp04 ses13 d 0.6381 l stim12 1 2
vp04 ses13 d 0.7998 l stim52 5 2
vp04 ses13 s 0.7213 r stim77 7 7
vp04 ses13 d 0.652 l stim66 6 6
vp04 ses13 d 0.766 l stim65 6 5
vp04 ses13 d 0.6034 l stim77 7 7
vp04 ses13 d 0.5283 l stim02 0 2
vp04 ses13 d 0.5322 l stim78 7 8
vp04 ses13 d 0.6184 l stim34 3 4
vp04 ses13 d 0.5601 l stim47 4 7
vp04 ses13 d 0.5867 l stim77 7 7
vp04 ses13 d 0.6443 l stim26 2 6
vp04 ses13 d 0.5385 l stim41 4 1
vp04 ses13 d 0.7997 l stim66 6 6
vp04 ses13 d 0.7233 l stim43 4 3
vp04 ses13 d 0.84 l stim11 1 1
vp04 ses13 d 0.4949 l stim52 5 2
vp04 ses13 d 0.5483 l stim11 1 1
vp04 ses13 d 0.066 l stim44 4 4
vp04 ses13 d 0.4606 l stim78 7 8
vp04 ses13 d 0.823 l stim42 4 2
vp04 ses13 d 1.0116 l stim40 4 0
vp04 ses13 s 0.7319 r stim88 8 8
vp04 ses13 d 0.7334 l stim44 4 4
vp04 ses13 d 0.7837 l stim21 2 1
vp04 ses13 s 0.9697 r stim87 8 7
vp04 ses13 d 0.5864 l stim78 7 8
vp04 ses13 d 0.5455 l stim56 5 6
vp04 ses13 s 0.8946 r stim33 3 3
vp04 ses13 d 0.9721 l stim48 4 8
vp04 ses13 d 0.6429 l stim76 7 6
vp04 ses13 d 0.6849 l stim36 3 6
vp04 ses13 d 0.5338 l stim58 5 8
vp04 ses13 d 0.7553 l stim53 5 3
vp04 ses13 d 0.6922 l stim10 1 0
vp04 ses13 d 0.6067 l stim25 2 5
vp04 ses13 d 0.5314 l stim52 5 2
vp04 ses13 d 0.5184 l stim68 6 8
vp04 ses13 d 0.7401 l stim20 2 0
vp04 ses13 d 0.7245 l stim00 0 0
vp04 ses13 d 1.0266 l stim33 3 3
vp04 ses13 d 0.68 l stim04 0 4
vp04 ses13 d 0.5928 l stim48 4 8
vp04 ses13 d 1.1097 l stim32 3 2
vp04 ses13 d 0.5706 l stim57 5 7
vp04 ses13 s 1.0429 r stim12 1 2
vp04 ses13 d 0.5741 l stim57 5 7
vp04 ses13 d 0.7228 l stim01 0 1
vp04 ses13 d 0.7395 l stim34 3 4
vp04 ses13 d 0.5858 l stim63 6 3
vp04 ses13 d 0.5317 l stim76 7 6
vp04 ses13 d 0.6196 l stim20 2 0
vp04 ses13 d 0.6128 l stim10 1 0
vp04 ses13 d 0.5713 l stim87 8 7
vp04 ses13 d 0.5275 l stim75 7 5
vp04 ses13 d 0.448 l stim85 8 5
vp04 ses13 d 0.4596 l stim75 7 5
vp04 ses13 s 0.8437 r stim02 0 2
vp04 ses13 d 0.6254 l stim16 1 6
vp04 ses13 d 1.1382 l stim75 7 5
vp04 ses13 d 0.5487 l stim66 6 6
vp04 ses13 d 0.7356 l stim55 5 5
vp04 ses13 d 0.4606 l stim57 5 7
vp04 ses13 d 0.5688 l stim47 4 7
vp04 ses13 d 0.4865 l stim88 8 8
vp04 ses13 s 0.7917 r stim77 7 7
vp04 ses13 d 0.6789 l stim47 4 7
vp04 ses13 d 0.8108 l stim76 7 6
vp04 ses13 d 0.6337 l stim65 6 5
vp04 ses13 d 0.5947 l stim43 4 3
vp04 ses13 s 0.9529 r stim87 8 7
vp04 ses13 s 0.9833 r stim55 5 5
vp04 ses13 d 0.635 l stim30 3 0
vp04 ses13 d 0.4786 l stim72 7 2
vp04 ses13 d 1.327 l stim43 4 3
vp04 ses13 s 1.2149 r stim55 5 5
vp04 ses13 d 1.3983 l stim46 4 6
vp04 ses13 d 0.5443 l stim76 7 6
vp04 ses13 d 0.9312 l stim77 7 7
vp04 ses13 d 1.3963 l stim77 7 7
vp04 ses13 s 0.9398 r stim88 8 8
vp04 ses13 d 0.7045 l stim35 3 5
vp04 ses13 d 0.752 l stim42 4 2
vp04 ses13 d 0.7714 l stim45 4 5
vp04 ses13 d 0.5426 l stim33 3 3
vp04 ses13 d 0.4675 l stim31 3 1
vp04 ses13 d 0.3911 l stim53 5 3
vp04 ses13 d 0.536 l stim42 4 2
vp04 ses13 d 0.5284 l stim05 0 5
vp04 ses13 d 0.3838 l stim76 7 6
vp04 ses13 d 0.7109 l stim03 0 3
vp04 ses13 d 0.3864 l stim23 2 3
vp04 ses13 d 0.3328 l stim87 8 7
vp04 ses13 s 0.6609 r stim11 1 1
vp04 ses13 s 0.7732 r stim44 4 4
vp04 ses13 d 0.7596 l stim23 2 3
vp04 ses13 d 0.4446 l stim77 7 7
vp04 ses13 s 0.8769 r stim46 4 6
vp04 ses13 d 0.87 l stim58 5 8
vp04 ses13 s 1.0805 r stim11 1 1
vp04 ses13 d 0.7856 l stim75 7 5
vp04 ses13 s 0.6738 r stim01 0 1
vp04 ses13 d 1.0877 l stim76 7 6
vp04 ses13 d 0.8428 l stim22 2 2
vp04 ses13 d 0.5534 l stim87 8 7
vp04 ses13 d 0.5936 l stim52 5 2
vp04 ses13 d 0.5356 l stim05 0 5
vp04 ses13 d 0.5993 l stim42 4 2
vp04 ses13 d 0.7151 l stim22 2 2
vp04 ses13 d 0.748 l stim54 5 4
vp04 ses13 d 0.2969 l stim78 7 8
vp04 ses13 d 0.7193 l stim00 0 0
vp04 ses13 d 0.6511 l stim77 7 7
vp04 ses13 d 0.6643 l stim25 2 5
vp04 ses13 d 0.3888 l stim25 2 5
vp04 ses13 d 0.4617 l stim12 1 2
vp04 ses13 d 0.4334 l stim12 1 2
vp04 ses13 d 0.6295 l stim65 6 5
vp04 ses13 d 0.8539 l stim55 5 5
vp04 ses13 d 0.4526 l stim38 3 8
vp04 ses13 d 0.5426 l stim00 0 0
vp04 ses13 d 0.4858 l stim55 5 5
vp04 ses13 d 0.4413 l stim45 4 5
vp04 ses13 d 0.3317 l stim88 8 8
vp04 ses13 d 0.5484 l stim88 8 8
vp04 ses13 d 0.4707 l stim11 1 1
vp04 ses13 d 0.4941 l stim55 5 5
vp04 ses13 d 0.5175 l stim76 7 6
vp04 ses13 d 0.3918 l stim55 5 5
vp04 ses13 d 0.4167 l stim56 5 6
vp04 ses13 d 0.2905 l stim56 5 6
vp04 ses13 d 0.3629 l stim78 7 8
vp04 ses13 d 0.4196 l stim55 5 5
vp04 ses13 d 0.4173 l stim65 6 5
vp04 ses13 d 0.4346 l stim11 1 1
vp04 ses13 d 0.5664 l stim24 2 4
vp04 ses13 d 1.2064 l stim55 5 5
vp04 ses13 d 0.7871 l stim53 5 3
vp04 ses13 d 0.6419 l stim76 7 6
vp04 ses13 d 0.5868 l stim43 4 3
vp04 ses13 d 0.5042 l stim44 4 4
vp04 ses13 d 0.3084 l stim88 8 8
vp04 ses13 d 0.5851 l stim43 4 3
vp04 ses13 d 0.8236 l stim75 7 5
vp04 ses13 d 0.5041 l stim54 5 4
vp04 ses13 d 0.6515 l stim15 1 5
vp04 ses13 d 0.631 l stim65 6 5
vp04 ses13 d 0.5555 l stim86 8 6
vp04 ses13 d 0.3872 l stim53 5 3
vp04 ses13 d 0.4224 l stim77 7 7
vp04 ses13 d 0.4569 l stim41 4 1
vp04 ses13 d 0.9355 l stim05 0 5
vp04 ses13 d 0.8642 l stim11 1 1
vp04 ses13 d 0.7775 l stim45 4 5
vp04 ses13 d 0.461 l stim47 4 7
vp04 ses13 d 0.5616 l stim28 2 8
vp04 ses13 d 0.4537 l stim04 0 4
vp04 ses13 s 1.1314 r stim11 1 1
vp04 ses13 d 0.4277 l stim71 7 1
vp04 ses13 d 0.5043 l stim27 2 7
vp04 ses13 d 0.5233 l stim63 6 3
vp04 ses13 d 0.41 l stim26 2 6
vp04 ses13 d 0.4536 l stim35 3 5
vp04 ses13 d 1.0837 l stim64 6 4
vp04 ses13 d 0.3291 l stim00 0 0
vp04 ses13 s 1.1484 r stim00 0 0
vp04 ses13 d 0.5744 l stim51 5 1
vp04 ses13 d 0.9172 l stim55 5 5
vp04 ses13 d 0.4756 l stim22 2 2
vp04 ses13 s 1.0623 r stim46 4 6
vp04 ses13 d 1.318 l stim57 5 7
vp04 ses13 d 0.5912 l stim66 6 6
vp04 ses13 d 0.5977 l stim03 0 3
vp04 ses13 d 0.5566 l stim23 2 3
